txId,class
3289942,unknown
155394255,unknown
3346656,unknown
15420990,unknown
11393238,unknown
14391460,unknown
3336486,unknown
2003186,unknown
11393058,unknown
1854629,unknown
11245473,unknown
19235364,unknown
4608230,unknown
2106947,unknown
2148575,unknown
2149042,unknown
2293095,unknown
114699998,unknown
3287458,2
3335101,unknown
155484102,unknown
40551318,unknown
155442923,unknown
4657062,unknown
9381488,unknown
155073944,unknown
155448846,unknown
9496690,unknown
3334419,unknown
155674575,1
4632921,unknown
3499359,unknown
3499477,unknown
4645502,unknown
4645497,unknown
2177814,unknown
155203900,unknown
3289054,unknown
21768257,unknown
121055544,unknown
19144574,unknown
6874575,unknown
1843194,unknown
1843325,unknown
3289933,unknown
41139962,unknown
3319100,unknown
3043196,2
155444978,unknown
73374420,unknown
102607460,unknown
9327826,unknown
11569447,1
1863650,unknown
9387719,unknown
155687411,unknown
2062659,unknown
8899549,2
36506525,unknown
15587899,2
3576616,unknown
7071482,2
2104656,unknown
2104684,unknown
3289938,unknown
3340340,2
27924831,unknown
155603848,unknown
26833778,unknown
3512658,unknown
155676689,unknown
7164060,unknown
155436999,unknown
3135288,unknown
155658785,unknown
4581075,unknown
77811299,unknown
13036326,unknown
64098870,unknown
9363151,unknown
3301454,unknown
155190643,unknown
3545882,unknown
3545900,unknown
3295824,2
9361226,unknown
3447950,unknown
1971589,unknown
4652163,unknown
60317081,unknown
155453105,unknown
32232669,unknown
3287172,unknown
2097089,unknown
24840612,unknown
3353222,2
3306202,unknown
4608149,unknown
3289922,unknown
1844173,unknown
3307178,2
112542962,unknown
155424340,unknown
40052308,unknown
2045538,unknown
15497044,unknown
15506458,unknown
14145514,unknown
16075112,unknown
4620444,unknown
6354502,unknown
7081965,unknown
81511055,unknown
50484055,unknown
2185374,unknown
4580611,unknown
36182210,unknown
3356221,unknown
73341264,unknown
6258502,unknown
75132668,2
2017643,unknown
8555607,unknown
4687559,unknown
48495013,unknown
12706069,unknown
40053847,unknown
4595206,unknown
3287365,2
118434350,unknown
155550734,unknown
1857358,2
9387930,2
1869391,unknown
1869400,unknown
15424208,unknown
4645988,unknown
9486996,unknown
9275319,unknown
155425195,unknown
3311935,2
8439279,unknown
3287179,unknown
155500264,unknown
4773126,unknown
3287438,unknown
4628156,unknown
6885282,1
3286493,unknown
3563373,unknown
7081970,unknown
9501962,unknown
9501971,unknown
13213859,unknown
4652202,unknown
155634497,unknown
53830293,unknown
2303911,unknown
155463531,unknown
3201279,unknown
59085922,unknown
3454747,unknown
9343621,unknown
9453889,unknown
3546447,unknown
3603596,unknown
9409956,2
3352606,2
2315358,1
3286495,unknown
155687755,unknown
3295468,2
376996,unknown
4679738,unknown
4610296,unknown
4610725,unknown
3309701,2
3258340,2
73375514,unknown
12044129,unknown
13237686,unknown
4605282,unknown
155424630,unknown
3287771,unknown
4651397,unknown
3287163,unknown
3276861,unknown
3276853,unknown
83360184,unknown
3287461,unknown
9502492,unknown
9502505,unknown
3335063,unknown
2104699,unknown
3336480,2
155446726,unknown
1843382,unknown
1843400,unknown
3382262,unknown
15616939,unknown
7658124,unknown
26365306,unknown
4632430,unknown
9372,unknown
155127261,unknown
3336534,unknown
3397252,unknown
9426863,unknown
3392531,unknown
6313045,unknown
10298173,unknown
155735028,unknown
9127333,unknown
7138786,unknown
13033880,unknown
3306473,2
3431422,unknown
59461729,unknown
2208224,unknown
2275025,unknown
2139665,unknown
9503156,unknown
9325165,unknown
9325174,unknown
3289944,unknown
3285740,unknown
1971828,unknown
6334302,unknown
1076,unknown
4610284,unknown
3468153,unknown
155783904,unknown
3546439,unknown
4634122,unknown
2026708,unknown
3295469,unknown
47639925,unknown
3287154,unknown
3295798,unknown
3298231,2
9390205,2
3033851,2
10150452,unknown
3308477,2
40090581,unknown
18265553,unknown
4621531,unknown
3548462,unknown
3283565,2
3287775,unknown
1950060,unknown
15420808,unknown
4691957,unknown
7233997,unknown
3336408,unknown
9523317,unknown
9524338,unknown
22287851,unknown
13240184,unknown
15399761,unknown
3579281,unknown
3331946,2
3346661,unknown
1968390,unknown
694829,unknown
155132988,unknown
155398806,unknown
2139720,unknown
17112971,unknown
3344151,unknown
3608583,unknown
3306211,unknown
11218298,unknown
3319909,unknown
4577737,unknown
3294770,unknown
8699319,unknown
100905167,unknown
1969101,unknown
16223757,unknown
155785291,unknown
3535985,1
1965521,unknown
1960828,unknown
3304432,2
3335083,unknown
4641242,unknown
4641235,unknown
4608170,unknown
1848637,unknown
4646378,unknown
9058320,2
4609545,unknown
4609559,unknown
5793265,2
155453097,unknown
2207057,unknown
3336514,unknown
9323874,unknown
3461351,unknown
155575033,unknown
4605866,unknown
4621477,unknown
155381774,2
155455016,unknown
155398172,unknown
13056149,unknown
41891019,unknown
2089899,unknown
4607124,unknown
155430482,unknown
4611307,unknown
4611296,unknown
1998461,unknown
1972863,unknown
9362378,unknown
155430520,unknown
3541992,unknown
3542010,unknown
90171904,unknown
121514227,unknown
155444859,unknown
155444977,unknown
115217989,unknown
22703664,unknown
155687410,unknown
2931084,unknown
155697381,unknown
3287437,unknown
155445115,unknown
155445402,unknown
155133433,unknown
155133396,unknown
4642514,unknown
3452534,unknown
3452540,unknown
4608156,unknown
3281659,unknown
1844204,unknown
4659876,unknown
4659868,unknown
22450784,unknown
1950027,unknown
3336386,unknown
3336446,unknown
3335126,unknown
155377785,2
3374106,2
155423217,unknown
16060275,unknown
4457657,unknown
4710507,2
4714455,unknown
14323789,unknown
4608037,2
28739050,unknown
3431933,unknown
2241505,unknown
7156386,unknown
4608215,unknown
15424847,unknown
23785608,2
4605578,unknown
3335089,unknown
4643389,unknown
4577728,unknown
3449988,unknown
9348955,unknown
155437898,unknown
9259035,unknown
9303501,unknown
3287787,2
155628972,unknown
3336426,unknown
21335993,2
14343334,unknown
3336474,unknown
1962429,unknown
3135353,unknown
155553341,2
4657094,2
2292687,unknown
5578471,2
8886738,unknown
3454698,unknown
3457332,unknown
4604108,unknown
4653919,unknown
155672174,unknown
84953271,unknown
3341007,unknown
3335114,unknown
3336448,unknown
3289935,unknown
6874641,unknown
155440661,unknown
36184950,unknown
1999185,unknown
3319177,unknown
3474826,unknown
4639341,2
155599363,unknown
155599376,unknown
3335075,unknown
3335102,unknown
3287384,unknown
155602837,unknown
2149140,unknown
9360484,unknown
3335050,unknown
4632949,2
4596047,unknown
16421,unknown
3306250,unknown
2103329,unknown
3335818,unknown
9495446,unknown
7140328,unknown
3335111,unknown
155807877,unknown
3541475,unknown
4913841,unknown
3452570,unknown
4688743,2
3295792,unknown
155600319,unknown
43831415,unknown
9293704,unknown
3383553,unknown
40051910,unknown
2070973,unknown
1869408,unknown
155157054,unknown
4621517,unknown
3336487,unknown
11566998,1
3321556,unknown
155156494,unknown
14934242,unknown
9495429,unknown
4608234,unknown
3336447,unknown
1863668,2
9330026,unknown
3359492,unknown
155673418,2
4609459,unknown
3287766,unknown
3328077,unknown
9278021,unknown
3346673,2
3346671,2
3314345,unknown
11698664,2
4608190,unknown
2998808,unknown
155412431,unknown
4605594,unknown
155554019,2
3281626,unknown
10711115,2
9284185,unknown
3288439,unknown
3288441,unknown
155389738,unknown
9330870,unknown
155411792,unknown
3355744,unknown
3577291,unknown
32350469,unknown
2139692,unknown
155598834,unknown
155599119,unknown
4600881,unknown
4602641,unknown
155676998,2
3287372,unknown
81312836,unknown
62455,unknown
3615812,unknown
27923104,unknown
155394214,unknown
155446728,unknown
155427312,unknown
3343709,unknown
7086245,unknown
155446963,unknown
2145822,unknown
155438578,unknown
155447097,unknown
155190923,unknown
9330222,unknown
54525467,unknown
13033698,unknown
4653908,unknown
9325161,unknown
1853181,unknown
9329076,unknown
3583607,unknown
6032468,unknown
3287382,unknown
155395167,unknown
8851867,unknown
9450321,2
80840908,unknown
42621630,unknown
2017488,unknown
28746020,unknown
18556999,unknown
11393092,unknown
4620367,unknown
26446035,unknown
1865993,2
6437343,unknown
9380421,unknown
3356223,unknown
3287414,unknown
4642650,2
3336545,unknown
155446722,unknown
3498210,unknown
3499979,unknown
3321549,unknown
106802086,unknown
4640012,unknown
4640009,unknown
3852212,unknown
4607644,2
4600381,unknown
155446774,unknown
9354066,2
3331783,unknown
155481162,unknown
4607592,unknown
9361956,unknown
155674590,unknown
155687757,unknown
155437893,unknown
6242498,2
4607647,unknown
3285741,unknown
14210226,unknown
4607646,unknown
155444595,unknown
4608163,2
3603606,unknown
3604187,unknown
9495418,unknown
4634052,unknown
15403024,unknown
3336379,unknown
9547327,unknown
9546734,unknown
9254406,unknown
12836412,unknown
4605278,2
155438287,unknown
4608225,unknown
3376929,unknown
155430493,unknown
3306258,2
4664075,unknown
4664084,unknown
105683978,unknown
2107889,unknown
4707038,2
155373193,unknown
3308230,2
3399112,unknown
4641195,unknown
4596787,unknown
4596601,unknown
76588975,unknown
9290804,unknown
4608038,unknown
3154891,unknown
9351402,2
427963,unknown
36694486,unknown
14346438,unknown
4654414,unknown
2317662,unknown
2099001,unknown
2099018,unknown
4655273,unknown
2145446,unknown
2145778,unknown
3336412,unknown
9503151,unknown
3336389,2
2146540,unknown
2146911,unknown
155446779,unknown
14949804,1
3289906,2
3388162,2
13240894,unknown
4730136,unknown
3397901,unknown
1985515,unknown
3289960,unknown
2177492,unknown
4608192,unknown
4607134,unknown
3302295,2
4457658,unknown
4607642,2
3295829,unknown
3287440,unknown
80084263,unknown
150190506,unknown
155449065,unknown
4608040,unknown
9437825,unknown
2176160,unknown
21218094,unknown
35503768,unknown
2149152,unknown
4611382,2
65233753,2
3295833,unknown
3289081,unknown
155415562,unknown
155482356,unknown
18488301,unknown
9389681,unknown
9501976,unknown
3346668,unknown
2163728,unknown
37063632,unknown
29618679,unknown
3365584,unknown
4596788,unknown
30686305,unknown
7232089,unknown
9363891,unknown
3289106,unknown
11566029,1
3302061,2
2273501,unknown
3274500,unknown
10846308,unknown
4584907,unknown
40050055,unknown
4595230,unknown
3498702,unknown
2013749,unknown
2102066,unknown
2102087,unknown
3287156,unknown
1976623,unknown
1981616,2
97572784,unknown
36182163,unknown
6425940,unknown
4654859,unknown
14192339,unknown
3287161,unknown
3382640,unknown
4621527,unknown
13027062,2
3332354,2
13140491,2
3287177,unknown
155467210,unknown
9259579,2
155452699,unknown
2021268,unknown
2021582,unknown
155594999,unknown
4921545,unknown
21065700,unknown
55575066,unknown
2028876,unknown
4693108,unknown
3362494,2
3295820,2
155446943,unknown
4680647,unknown
3605337,unknown
45294,unknown
155424850,unknown
9292215,unknown
155438281,unknown
9333966,unknown
4627543,2
3465905,unknown
1973773,unknown
7063520,unknown
12049496,unknown
155687778,unknown
61809700,2
9375721,unknown
3301302,unknown
9336305,unknown
4584438,unknown
20809482,unknown
3604208,unknown
4607641,unknown
7200441,unknown
9365786,unknown
9256325,unknown
155398083,unknown
155071266,2
3332603,2
4711738,2
4584437,unknown
4596349,unknown
7061206,2
3311029,unknown
3311019,unknown
3316416,unknown
4650577,unknown
9456040,2
155558177,2
32400137,unknown
7103347,unknown
3605835,unknown
9330503,unknown
3308221,unknown
14340418,unknown
4593059,unknown
55575386,unknown
3310982,unknown
83706368,unknown
9386858,unknown
3319103,unknown
155652338,unknown
155633643,unknown
3289972,unknown
81511053,unknown
81511054,unknown
49801364,unknown
155460909,unknown
13029065,unknown
3287770,unknown
37715047,unknown
4663434,unknown
3336458,unknown
4642101,2
7208069,2
4743944,unknown
155644365,unknown
2263486,2
3579054,unknown
2173958,unknown
593446,2
4607126,unknown
4594716,unknown
3287388,unknown
155600315,unknown
4644028,2
49492262,unknown
24242052,unknown
3287398,unknown
4778990,2
4608167,2
76647360,unknown
2172067,unknown
13203919,2
155460571,2
13238065,2
9330487,2
3284588,unknown
3546429,unknown
3546434,unknown
3287166,unknown
2312940,2
4714452,unknown
4714042,unknown
7774666,unknown
155444457,unknown
31196370,unknown
9501570,unknown
9501586,unknown
2149097,unknown
3287171,2
17706893,unknown
2021289,unknown
3584746,unknown
4643617,2
155377799,unknown
3313416,unknown
4603544,unknown
4660821,unknown
155681710,2
3287419,unknown
13049161,unknown
744045,unknown
74119882,unknown
3295480,unknown
2106916,unknown
3295790,2
1965988,unknown
4590261,2
4596067,unknown
42013463,unknown
2304011,unknown
4656368,unknown
2140346,unknown
2140837,unknown
9528691,unknown
9502468,unknown
155484366,unknown
22970104,unknown
3274474,unknown
4632903,unknown
13044348,unknown
13031327,unknown
1871687,unknown
3336442,unknown
145549030,unknown
17360151,unknown
4711725,2
3336393,unknown
4584441,unknown
4605288,unknown
155454085,unknown
49965985,unknown
1848064,2
155393323,unknown
8331170,unknown
4610741,unknown
3344190,2
3285911,2
4641979,unknown
155133571,unknown
3311886,unknown
10456199,unknown
155613993,unknown
9292221,unknown
40051909,unknown
155437556,unknown
99643752,unknown
3336469,unknown
155674580,1
2182123,unknown
3334338,unknown
3289055,unknown
2074735,unknown
9277485,unknown
3382265,unknown
7171666,2
3261054,unknown
44430948,unknown
3355005,unknown
35980362,unknown
4595209,unknown
19497952,1
3275150,unknown
83734674,unknown
4605276,unknown
9501884,unknown
9501890,unknown
3287151,2
3531223,unknown
29259170,unknown
155813257,unknown
4642511,unknown
84739112,unknown
4645983,unknown
60857,unknown
9325192,unknown
9325209,unknown
128066045,unknown
3304030,2
4609464,unknown
4852716,unknown
4605291,unknown
15269556,unknown
155675917,2
102356384,unknown
9502557,unknown
3313445,unknown
155072305,unknown
34514900,2
3335053,unknown
9338341,unknown
4620439,unknown
13056451,unknown
36074179,unknown
3302119,unknown
4596063,unknown
16075120,unknown
4645998,unknown
155552378,unknown
3289927,unknown
59079566,unknown
155674589,unknown
155376740,unknown
2060193,unknown
36182197,unknown
3300113,unknown
39382,unknown
3354419,unknown
3311227,unknown
155484608,2
4641971,unknown
3318261,unknown
4664757,unknown
6119959,unknown
3289961,unknown
2072898,unknown
7711787,unknown
9502561,unknown
2185967,unknown
2106152,unknown
73017839,unknown
155672180,unknown
100479571,unknown
14950644,1
3312742,unknown
9495002,unknown
9495014,unknown
3608865,unknown
7080735,unknown
155503056,unknown
155722846,unknown
14347820,unknown
83867507,unknown
2142392,unknown
14351337,2
3457303,unknown
4608144,unknown
3287428,unknown
3322871,unknown
3287374,unknown
10452,2
3506054,unknown
4645480,2
47299,unknown
3485645,unknown
7082603,2
32421586,unknown
3382657,unknown
4641388,unknown
2026053,unknown
3295800,unknown
99387681,unknown
9463100,unknown
100291373,unknown
2104627,unknown
4608154,unknown
46534776,unknown
155446748,unknown
658316,unknown
36182755,unknown
3289941,unknown
71049438,unknown
11576040,1
2139706,unknown
4621524,unknown
12721722,unknown
155424627,unknown
3287750,unknown
155423014,unknown
155071262,unknown
155635294,unknown
9495414,unknown
21134153,unknown
155454091,unknown
12915357,unknown
4620447,unknown
24098771,2
3540808,unknown
155687776,unknown
2106136,2
4639948,unknown
14194752,unknown
81984297,unknown
37694332,unknown
3295784,unknown
9362117,2
155643960,unknown
2141660,unknown
2105339,unknown
2105367,unknown
3295466,2
26178455,unknown
2142628,unknown
7113172,unknown
7336992,unknown
3371229,unknown
3286491,2
77211581,unknown
3374144,unknown
3513614,unknown
3295486,2
3362224,2
12917233,unknown
9390216,unknown
24190193,unknown
4828630,unknown
61821257,unknown
14329371,unknown
4605285,unknown
3277511,unknown
3277449,unknown
2145788,unknown
155422680,unknown
89095593,unknown
2048942,unknown
28907,2
16075099,2
11567489,1
1885756,unknown
1867192,unknown
4608566,unknown
11575625,1
1869382,unknown
9387749,unknown
155783894,unknown
4723325,2
4774648,2
1965485,unknown
2080623,unknown
3306254,unknown
9529834,unknown
3295484,2
59403106,unknown
9380928,unknown
9274676,unknown
2217450,unknown
3295786,unknown
19223092,unknown
3319179,unknown
4604810,unknown
9363,2
3289966,unknown
22454655,unknown
3540824,unknown
2141176,unknown
3287380,unknown
155677619,unknown
13035881,2
3335165,unknown
1917972,unknown
155411746,unknown
15284772,unknown
2017663,unknown
14336880,unknown
10910190,2
2141410,unknown
2141423,unknown
2097112,unknown
9359455,2
29339,unknown
155196255,unknown
114929884,unknown
36182191,unknown
3519875,unknown
3307561,unknown
3500086,unknown
155880755,unknown
3307196,unknown
3336416,unknown
155663304,unknown
3334342,2
3289965,unknown
19502691,1
3287776,unknown
3287447,unknown
9417386,unknown
4575689,unknown
719349,unknown
3641692,unknown
3400185,unknown
4602652,unknown
2026736,unknown
1999612,unknown
4713522,unknown
14325744,unknown
2003132,unknown
1949250,unknown
4667117,unknown
9355883,unknown
3287759,2
4641392,unknown
3461410,unknown
155470203,unknown
1842515,unknown
113080925,unknown
4628720,2
1852527,unknown
4645971,unknown
3354411,unknown
3287412,unknown
4655871,unknown
14141574,unknown
155677280,2
4605848,unknown
401547,2
11570254,1
3609502,unknown
2002929,unknown
2148470,unknown
4662753,unknown
1963051,unknown
4654573,2
4640571,2
4575309,unknown
1972105,unknown
4748710,2
7633457,unknown
4608550,unknown
3439659,unknown
3287758,unknown
9013273,unknown
155554845,2
7097789,unknown
3459544,2
9471318,2
9259604,unknown
3315609,2
9454736,2
7206114,unknown
9284352,unknown
4600597,unknown
16056491,unknown
9256309,2
185814,unknown
30440633,unknown
724580,2
4574892,unknown
4574889,unknown
4646035,unknown
155393955,unknown
155071584,unknown
1969982,unknown
2249531,unknown
155453081,unknown
2148464,unknown
62600330,unknown
155674572,unknown
9448579,2
4604106,unknown
3295813,unknown
11577237,unknown
155379174,unknown
2232242,unknown
2178587,unknown
155552447,unknown
40053032,unknown
23190811,unknown
4647712,2
1966100,2
4607651,unknown
13159840,unknown
12822299,unknown
4621474,unknown
100600075,unknown
33954738,unknown
3302092,2
3405079,unknown
3336402,unknown
155616322,unknown
49776793,unknown
19298136,unknown
3284610,unknown
9366584,unknown
13061704,2
3336384,unknown
2142884,unknown
3368959,unknown
14200441,unknown
100617351,unknown
2032532,unknown
3283567,2
4604105,unknown
9502481,unknown
13035869,2
4793290,unknown
3287378,unknown
1851801,unknown
155438571,unknown
3336445,unknown
7241686,unknown
148800419,unknown
4674969,unknown
3289104,2
155795171,unknown
3546805,unknown
1869842,unknown
1870717,unknown
705705,unknown
2193219,unknown
3306401,2
3377118,unknown
1567574,unknown
39370,unknown
11579906,1
155467637,unknown
2280824,unknown
155451343,unknown
73336009,unknown
14350595,unknown
15599191,unknown
3343659,unknown
38173991,2
155377946,unknown
155554176,2
3378351,2
17122,2
155633541,unknown
155415572,unknown
9535504,unknown
3335070,unknown
1985680,unknown
3324306,2
3376411,unknown
18648782,unknown
2149202,unknown
2148568,unknown
152391750,unknown
4584443,unknown
1854649,unknown
4645961,unknown
4688828,unknown
464474,2
155423521,unknown
3336409,unknown
155225534,unknown
4605274,unknown
101443442,2
4607637,unknown
4603548,unknown
155377928,2
4605584,2
35921512,unknown
100044997,unknown
155375387,unknown
3311772,2
3287173,unknown
4677669,unknown
593425,unknown
90457739,unknown
9376965,unknown
2026058,unknown
155444854,unknown
3311713,unknown
3391466,unknown
3289053,2
155901936,unknown
77733632,unknown
7156629,unknown
3454735,unknown
2226591,2
2163362,unknown
6002152,unknown
3287768,unknown
2277706,unknown
1947734,unknown
1948502,unknown
9280628,unknown
3295830,unknown
13022509,unknown
723904,2
2137335,unknown
3287789,unknown
29582811,unknown
9304120,unknown
2023346,unknown
119274443,unknown
10298174,unknown
87729917,unknown
4654530,2
2176865,unknown
1981476,2
2304764,2
3335039,unknown
4607639,unknown
155446742,unknown
3336457,unknown
3565555,unknown
3287191,unknown
3307229,unknown
3307215,2
2060908,unknown
9472640,2
1955019,unknown
4647600,unknown
4653923,2
52009025,unknown
3287368,unknown
4653234,unknown
658523,unknown
9447393,unknown
3298220,2
4824610,unknown
3287755,unknown
28736131,2
9363165,2
1276249,unknown
155470413,unknown
2106126,unknown
2106479,unknown
2104696,unknown
3336466,unknown
4584444,unknown
3289945,2
4574888,unknown
4574882,unknown
9283766,unknown
9289612,unknown
15818749,1
11568841,1
1858566,unknown
2312675,2
1852545,2
84305571,unknown
9289085,unknown
2108652,unknown
13036368,unknown
4580090,unknown
3336484,2
9387922,2
3287369,2
3319918,unknown
11579970,1
2185989,unknown
20646515,unknown
3096029,unknown
3096032,unknown
3289911,unknown
55579442,unknown
3341766,unknown
2094152,unknown
6878688,unknown
13026866,unknown
26149860,unknown
155437484,unknown
9349481,2
4584439,unknown
1776781,unknown
14893838,unknown
4691966,unknown
4657133,unknown
9562,unknown
9414084,unknown
4577290,unknown
155684872,2
2058674,unknown
4596055,2
1739315,2
2137465,unknown
3604630,unknown
3392552,unknown
33775,unknown
2029796,unknown
3604644,unknown
4634042,unknown
1955879,unknown
3336907,unknown
3336900,unknown
2088356,unknown
2042420,unknown
183452,2
9539257,2
3306448,unknown
6058939,unknown
155599350,unknown
2082225,unknown
4627085,unknown
3447318,unknown
3448018,unknown
19126324,unknown
3473760,unknown
3287421,2
3289072,unknown
4607130,unknown
3336444,unknown
3845690,unknown
9501595,unknown
3335164,unknown
155687731,unknown
3449931,unknown
25657247,unknown
3336374,unknown
155687770,unknown
155510872,unknown
15601507,2
15486701,2
14785005,unknown
3546795,unknown
34504653,2
27924618,unknown
1988705,unknown
13742559,unknown
4604090,unknown
9535496,unknown
13136318,unknown
95907061,unknown
4604216,unknown
4597079,unknown
10797293,unknown
3335037,unknown
9368500,unknown
4590268,2
147847340,unknown
11579855,1
105683453,unknown
40053844,unknown
155711986,unknown
142123990,unknown
2089862,unknown
112764073,unknown
155674584,unknown
3287752,unknown
13224998,2
155428848,unknown
17555208,unknown
3311705,unknown
2103338,unknown
2148447,unknown
4827342,2
2180395,unknown
9485786,unknown
15222444,unknown
3099622,unknown
13211265,2
9531747,unknown
4627535,2
9421543,unknown
13007435,2
10270505,2
3335035,2
30686309,unknown
16084078,unknown
2140299,unknown
9364173,2
7069953,unknown
155398131,unknown
9256404,unknown
4610757,unknown
3348094,unknown
4608141,unknown
2045547,unknown
9351,2
3287373,2
3289920,unknown
3538164,unknown
4642625,unknown
155430490,unknown
3335076,unknown
9502516,unknown
3287377,unknown
44951861,unknown
4804679,unknown
2106177,2
155455345,unknown
13158675,unknown
9325181,unknown
9389220,unknown
9389229,unknown
9466910,unknown
9345207,2
4925479,unknown
3293500,unknown
155061270,unknown
4718840,unknown
3431896,unknown
2062399,unknown
3289917,2
9339720,unknown
123995533,unknown
3577274,unknown
1885768,unknown
155377805,unknown
155448919,unknown
49147515,unknown
2163735,unknown
3303220,2
2103984,unknown
2104047,unknown
9533222,unknown
9308474,unknown
9347223,2
155553249,2
155437544,unknown
2230546,unknown
23243976,unknown
1994288,unknown
3285442,unknown
13016004,unknown
3336378,unknown
3287772,unknown
9359473,2
3336460,unknown
37354468,unknown
11578543,unknown
155373199,unknown
9260194,unknown
155377205,unknown
10008515,unknown
3311907,unknown
4646009,2
21860041,unknown
4653221,unknown
3287386,unknown
11761002,unknown
11592499,2
3336413,unknown
56282843,2
3135277,unknown
96209318,unknown
3326825,2
2093466,unknown
9330904,2
155787333,unknown
26801050,unknown
40052609,unknown
2184140,unknown
56332416,2
2140209,unknown
9308484,unknown
155091001,unknown
1982287,2
3306209,unknown
3378406,2
3394168,unknown
3289973,unknown
14329366,unknown
3335170,unknown
4730176,unknown
45482328,1
121925775,unknown
114160184,2
4608166,unknown
1435212,2
4596050,unknown
15440503,unknown
9362643,unknown
4608152,unknown
155499520,unknown
79985148,unknown
102606387,unknown
4608221,unknown
2139675,unknown
4608793,unknown
14346379,unknown
13146307,unknown
7091276,unknown
59796703,unknown
3287176,unknown
155454812,unknown
6306385,unknown
3615281,unknown
4608146,unknown
3295825,unknown
13135940,unknown
2307236,2
736907,unknown
4608206,unknown
13036389,unknown
7425923,unknown
5785759,unknown
4609531,unknown
4620483,2
155729437,unknown
4604096,unknown
155674591,2
2180401,unknown
12314161,unknown
11576071,1
3287761,unknown
4641343,unknown
3542028,unknown
3300708,unknown
3452527,unknown
4789788,unknown
3297715,unknown
4647595,unknown
9286167,unknown
85362587,unknown
2327728,unknown
4605590,unknown
3322238,unknown
4658192,unknown
36185884,unknown
3287379,unknown
3335073,2
14196943,2
6007888,unknown
30475332,unknown
155395177,unknown
10422880,unknown
75136455,2
3335085,unknown
4604084,unknown
14352418,unknown
3335816,unknown
4640561,unknown
9959617,2
9289057,unknown
2149874,2
1974359,unknown
14348310,2
3382922,unknown
9365648,unknown
2317702,2
14350591,2
155437117,unknown
9276225,unknown
101709677,unknown
2196028,unknown
3444154,1
75132674,unknown
5764865,unknown
4607135,unknown
3315597,2
2149825,unknown
9551,2
11304376,unknown
4722739,2
1868167,unknown
9290228,unknown
50429923,2
1962408,unknown
4578069,unknown
155553357,unknown
4604109,2
155427184,unknown
9278862,unknown
93566165,unknown
4607125,unknown
11561989,1
3380878,unknown
23830567,unknown
4635903,unknown
3325679,unknown
31071625,unknown
9292798,unknown
4608176,unknown
36182193,unknown
9629830,2
4802034,2
155685812,unknown
3302133,unknown
4639423,unknown
3336463,unknown
2137476,unknown
9318182,unknown
4645536,unknown
155226713,unknown
50429934,unknown
9259011,unknown
3287169,unknown
362808,2
4693990,unknown
3287416,2
3336449,unknown
4845318,unknown
3289042,unknown
26763497,unknown
2207063,2
3295838,unknown
4608187,unknown
3287774,unknown
155483630,unknown
4632910,unknown
3295779,unknown
6119960,unknown
1977737,unknown
7208070,unknown
3313163,2
46753327,unknown
9279488,unknown
4643409,unknown
9333490,unknown
147449,unknown
2139657,unknown
131666281,unknown
65481371,unknown
4626448,unknown
155600266,unknown
4639938,2
11933160,2
2088320,unknown
63432654,unknown
2033235,unknown
103585216,unknown
4621480,unknown
158591727,unknown
158591722,unknown
41402314,2
188612333,unknown
158579784,unknown
157962898,unknown
80454974,unknown
188751681,unknown
61790504,unknown
157962388,unknown
157617741,unknown
157622936,unknown
157590582,unknown
157590580,unknown
158611119,unknown
158611165,unknown
21644119,2
157631642,2
158276314,unknown
158276317,unknown
157581697,2
157581680,2
194103723,unknown
163212362,unknown
5965565,unknown
76820610,unknown
1061125,2
109383451,2
193944831,unknown
158671359,unknown
158310646,2
157929208,2
166036974,unknown
157920614,unknown
173059118,unknown
158278086,unknown
158278091,unknown
187330561,unknown
158612799,unknown
158572957,unknown
158007331,unknown
103206927,2
157590194,unknown
36266674,unknown
157636360,2
157580440,unknown
157580439,unknown
188724580,unknown
188724589,unknown
30751217,2
157635535,unknown
136707342,unknown
157581588,unknown
106877725,2
158287017,unknown
181902213,unknown
188775400,unknown
157641093,unknown
158379288,unknown
157957278,unknown
193997725,unknown
158580787,unknown
158379851,unknown
158379857,unknown
159071783,unknown
161236427,unknown
194025409,unknown
194030084,unknown
157636243,unknown
158584380,unknown
158573459,unknown
158573460,unknown
157617754,unknown
157617732,2
194334621,2
189154265,2
157607809,unknown
157607783,2
157914141,2
158586386,unknown
158589473,unknown
158589471,unknown
157581539,unknown
158816890,2
194064275,2
157576310,unknown
157576307,unknown
157607181,unknown
157649333,unknown
157592194,unknown
158653723,unknown
157581672,unknown
158654355,unknown
158290072,unknown
158290692,unknown
709696,2
188684799,unknown
49330033,unknown
157620621,unknown
157597216,unknown
129398757,unknown
194014892,unknown
157915662,unknown
124240850,unknown
194315189,unknown
158336846,unknown
158280861,unknown
158587829,unknown
158569775,unknown
158569764,unknown
158354492,unknown
158585895,unknown
1001114,2
172534038,2
158378337,1
157930723,2
158847619,unknown
157883113,unknown
158648308,unknown
157581520,unknown
157579671,unknown
136939128,unknown
31770338,unknown
157584676,unknown
158291911,unknown
158292080,unknown
193986509,unknown
179810303,unknown
166514637,unknown
157600402,unknown
158280850,2
194370881,unknown
84369112,unknown
157617747,2
157606816,unknown
157606810,unknown
191864173,unknown
194315731,2
158373606,1
194101871,unknown
157617751,unknown
194370615,unknown
194007768,unknown
47521535,2
158285755,unknown
157617742,unknown
158292086,unknown
157607141,2
